TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532563471	AT1G69310	AT1G69310.4	protein_coding	Encodes WRKY57, a member of the WRKY Transcription Factor. Activation of WRKY57 confers drought tolerance.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, response to osmotic stress, response to salt stress, response to water deprivation, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2064376	AT2G30590	AT2G30590.1	protein_coding	Encodes WRKY DNA-binding protein 21 (WRKY21).	WRKY DNA-BINDING PROTEIN 21; WRKY21	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, glucosinolate metabolic process, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2158484	AT5G45260	AT5G45260.1	protein_coding	Confers resistance to Ralstonia solanacearum. Similar to NBLS-TIR resistance genes,and also contains similarity to transcription factors. Interacts with pathogen effector protein AvrPop2.	ARABIDOPSIS THALIANA WRKY DOMAIN PROTEIN 52; ATWRKY52; RESISTANT TO RALSTONIA SOLANACEARUM 1; RRS1; RRS1-R; SENSITIVE TO LOW HUMIDITY 1; SLH1	 cytoplasm, ADP binding, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, cytoplasm, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2135966	AT4G24240	AT4G24240.1	protein_coding	Encodes a Ca-dependent calmodulin binding protein. Sequence similarity to the WRKY transcription factor gene family.	ATWRKY7; WRKY DNA-BINDING PROTEIN 7; WRKY7	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:1005715669	AT1G54040	AT1G54040.2	protein_coding	Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence.	EPITHIOSPECIFIER PROTEIN; ESP; TASTY	 chloroplast, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to bacterium, enzyme regulator activity, flower, flower pedicel, flowering stage, glucosinolate catabolic process, guard cell, leaf, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nitrile biosynthetic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, response to jasmonic acid, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532563914	AT1G54040	AT1G54040.3	protein_coding	Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence.		 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to bacterium, enzyme regulator activity, flower, flower pedicel, flowering stage, glucosinolate catabolic process, guard cell, leaf, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nitrile biosynthetic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, response to jasmonic acid, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2167370	AT5G63450	AT5G63450.1	protein_coding	AtWRKY33 regulates root apoplastic barrier formation by controlling AtCYP94B1 leading to increased salt tolerance of Arabidopsis plants. Regulation by WRKY33 to control apoplastic barrier formation in roots to confer salt tolerance.	CYP94B1; CYTOCHROME P450, FAMILY 94, SUBFAMILY B, POLYPEPTIDE 1	 chloroplast, carpel, chloroplast, endodermis, flower, flowering stage, guard cell, heme binding, hypocotyl, inflorescence meristem, iron ion binding, jasmonic acid metabolic process, jasmonoyl-isoleucine-12-hydroxylase activity, leaf apex, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, petal differentiation and expansion stage, plant sperm cell, pollen, protein binding, response to wounding, root, sepal, stamen	true
Gene:2176460	AT5G43350	AT5G43350.1	protein_coding	Encodes an inorganic phosphate transporter Pht1;1.  Mutants display enhanced arsenic accumulation. Under high arsenate concentrations, PHT1;1 levels are reduced and it is delocalized from the plasma membrane. Members of the Pht1 family of phosphate transporters include: Pht1;1/At5g43350, Pht1;2/At5g43370, Pht1;3/At5g43360, Pht1;4/At2g38940, Pht1;5/At2g32830, Pht1;6/At5g43340, Pht1;7/At3g54700, Pht1;8/At1g20860, Pht1;9/At1g76430 (Plant Journal 2002, 31:341).PHT1;1 expression is transcriptionally regulated by WRKY6 and by PHR1.	ARABIDOPSIS THALIANA PHOSPHATE TRANSPORTER 1; ATPT1; PHOSPHATE TRANSPORTER 1;1; PHT1;1; PT1	 cytoplasm, plasma membrane, arsenate ion transmembrane transport, arsenate ion transmembrane transporter activity, cellular response to phosphate starvation, cytoplasm, inorganic phosphate transmembrane transporter activity, phosphate ion transmembrane transporter activity, phosphate ion transport, plasma membrane, protein binding	true
Gene:2024637	AT1G64140	AT1G64140.1	protein_coding	WRKY transcription factor;(source:Araport11)		 extracellular region, L mature pollen stage, M germinated pollen stage, biological process unknown, extracellular region, molecular function unknown, plant sperm cell, pollen, pollen tube cell	true
Gene:2098114	AT3G44680	AT3G44680.1	protein_coding	Encodes HDA9 (a RPD3-like histone deacetylase). Functions in promoting the onset of leaf senescence.The hda9 mutant shows enhanced H3K9 acetylation levels,based on immunodetection using H3K9ac antibodies. Negatively controls gene expression in concert with interacting proteins POWERDRESS (PWR), HIGH EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 15 (HOS15), WRKY53, ELONGATED HYPOCOTYL 5 (HY5), ABA INSENSITIVE 4 (ABI4) and EARLY FLOWERING 3 (ELF3). Involved in mutual negative feedback regulation with WRKY53. Mutations lead to a mild early flowering phenotype under SD.	ATHDA9; ATHDAC9; HDA09; HDA9; HDAC9; HISTONE DEACETYLASE 9	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NAD-dependent histone deacetylase activity (H3-K14 specific), carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, histone H3-K9 deacetylation, histone deacetylase activity, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of seed germination, nucleus, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein binding, regulation of leaf senescence, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3442544	AT5G24110	AT5G24110.1	protein_coding	member of WRKY Transcription Factor; Group III	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 30; ATWRKY30; WRKY DNA-BINDING PROTEIN 30; WRKY30	 nucleus, DNA-binding transcription factor activity, cytoplasm, flowering stage, guard cell, leaf, leaf senescence, nucleus, protein binding, regulation of transcription, DNA-templated, response to hydrogen peroxide, response to ozone, response to salicylic acid, stamen, stem, transcription cis-regulatory region binding, vascular leaf senescent stage	true
Gene:6532548144	AT5G63450	AT5G63450.2	protein_coding	AtWRKY33 regulates root apoplastic barrier formation by controlling AtCYP94B1 leading to increased salt tolerance of Arabidopsis plants. Regulation by WRKY33 to control apoplastic barrier formation in roots to confer salt tolerance.		 carpel, chloroplast, endodermis, flower, flowering stage, guard cell, heme binding, hypocotyl, inflorescence meristem, iron ion binding, jasmonic acid metabolic process, jasmonoyl-isoleucine-12-hydroxylase activity, leaf apex, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, petal differentiation and expansion stage, plant sperm cell, pollen, protein binding, response to wounding, root, sepal, stamen	true
Gene:2125042	AT4G01250	AT4G01250.1	protein_coding	AtWRKY22 is a member of WRKY Transcription Factor; Group II-e.  It is involved in regulation of dark induced leaf senescence.	ATWRKY22; WRKY22	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular response to hypoxia, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, regulation of transcription, DNA-templated, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2148814	AT5G28650	AT5G28650.1	protein_coding	member of WRKY Transcription Factor; Group II-d	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 74; ATWRKY74; WRKY DNA-BINDING PROTEIN 74; WRKY74	 nucleus, DNA-binding transcription factor activity, calmodulin binding, collective leaf structure, flower, flower pedicel, flowering stage, hypocotyl, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, regulation of transcription, DNA-templated, root, seed, sequence-specific DNA binding, shoot apex, synergid	true
Gene:3695147	AT2G04880	AT2G04880.1	protein_coding	Encodes WRKY1, a member of the WRKY transcription factors in plants involved in disease resistance, abiotic stress, senescence as well as in some developmental processes.  WRKY1 is involved in the salicylic acid signaling pathway.  The crystal structure of the WRKY1 C-terminal domain revealed a zinc-binding site and identified the DNA-binding residues of WRKY1. The mRNA is cell-to-cell mobile.	ATWRKY1; WRKY1; ZAP1; ZINC-DEPENDENT ACTIVATOR PROTEIN-1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, response to salicylic acid, root, rosette leaf, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:3691754	AT1G66560	AT1G66560.1	protein_coding	member of WRKY Transcription Factor; Group III	ATWRKY64; WRKY DNA-BINDING PROTEIN 64; WRKY64	 nucleus, DNA-binding transcription factor activity, nucleus, protein binding, regulation of transcription, DNA-templated, transcription cis-regulatory region binding	true
Gene:2064815	AT2G40740	AT2G40740.1	protein_coding	member of WRKY Transcription Factor; Group III	ATWRKY55; WRKY DNA-BINDING PROTEIN 55; WRKY55	 nucleus, DNA-binding transcription factor activity, flowering stage, guard cell, mitochondrion, nucleus, plant sperm cell, regulation of gene expression, regulation of transcription, DNA-templated, sequence-specific DNA binding, stamen, stem, transcription cis-regulatory region binding	true
Gene:2133851	AT4G26640	AT4G26640.1	protein_coding	member of WRKY Transcription Factor; Group I	ATWRKY20; WRKY20	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, response to 1-aminocyclopropane-1-carboxylic acid, response to wounding, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:1005713979	AT4G26640	AT4G26640.2	protein_coding	member of WRKY Transcription Factor; Group I	ATWRKY20; WRKY20	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, response to 1-aminocyclopropane-1-carboxylic acid, response to wounding, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532546191	AT4G26640	AT4G26640.7	protein_coding	member of WRKY Transcription Factor; Group I		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, response to 1-aminocyclopropane-1-carboxylic acid, response to wounding, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2181051	AT5G01900	AT5G01900.1	protein_coding	member of WRKY Transcription Factor; Group III	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 62; ATWRKY62; WRKY DNA-BINDING PROTEIN 62; WRKY62	 nucleus, DNA-binding transcription factor activity, defense response to bacterium, guard cell, nucleus, protein binding, regulation of transcription, DNA-templated, salicylic acid mediated signaling pathway, sequence-specific DNA binding	false
Gene:1005715659	AT1G13960	AT1G13960.2	protein_coding	Encodes WRKY DNA-binding protein 4 (WRKY4).	WRKY DNA-BINDING PROTEIN 4; WRKY4	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, negative regulation of defense response to bacterium, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, pollen, pollen tube cell, regulation of defense response to fungus, regulation of transcription, DNA-templated, response to ethylene, response to jasmonic acid, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532548600	AT4G12020	AT4G12020.9	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532560264	AT4G31550	AT4G31550.3	protein_coding	member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, regulation of jasmonic acid mediated signaling pathway, regulation of transcription, DNA-templated, response to bacterium, response to chitin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2019381	AT1G29860	AT1G29860.1	protein_coding	member of WRKY Transcription Factor; Group II-c	ATWRKY71; EXB1; EXCESSIVE BRANCHES1; WRKY DNA-BINDING PROTEIN 71; WRKY71	 nucleus, DNA-binding transcription factor activity, inflorescence meristem, nucleus, positive regulation of transcription, DNA-templated, sequence-specific double-stranded DNA binding, stem, vegetative to reproductive phase transition of meristem	true
Gene:2020466	AT1G55600	AT1G55600.1	protein_coding	member of WRKY Transcription Factor; Group I. It has WRKY domain at its N terminal end and zinc-finger like motif.	ATWRKY10; MINI3; MINISEED 3; WRKY DNA-BINDING PROTEIN 10; WRKY10	 nucleus, DNA-binding transcription factor activity, endosperm development, free nuclear endosperm, fruit, nucleus, plant embryo bilateral stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:2102146	AT3G01080	AT3G01080.1	protein_coding	member of WRKY Transcription Factor; Group I	ATWRKY58; WRKY DNA-BINDING PROTEIN 58; WRKY58	 nucleus, DNA-binding transcription factor activity, guard cell, nucleus, regulation of defense response, regulation of transcription, DNA-templated, sequence-specific DNA binding, stem	true
Gene:6532545641	AT2G40740	AT2G40740.3	protein_coding	member of WRKY Transcription Factor; Group III		 nucleus, DNA-binding transcription factor activity, flowering stage, guard cell, mitochondrion, nucleus, plant sperm cell, regulation of gene expression, regulation of transcription, DNA-templated, sequence-specific DNA binding, stamen, stem, transcription cis-regulatory region binding	true
Gene:6532546720	AT4G08470	AT4G08470.2	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002, 7(7):301.		 cytoplasm, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein kinase activity, protein phosphorylation, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2093958	AT3G18690	AT3G18690.1	protein_coding	Encodes a nuclear-localized member of a plant specific gene family involved in mediating responses to pathogens. Interacts with WRKY transcriptional regulators.	MAP KINASE SUBSTRATE 1; MKS1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response-activating signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
