TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2135767	AT4G12860	AT4G12860.1	protein_coding	EF hand calcium-binding protein family;(source:Araport11)	UNE14; UNFERTILIZED EMBRYO SAC 14	 nucleus, L mature pollen stage, M germinated pollen stage, calcium ion binding, collective leaf structure, cytoplasm, double fertilization forming a zygote and endosperm, flower, flowering stage, nucleus, pollen, pollen tube cell	true
Gene:6532563509	AT4G00700	AT4G00700.2	protein_coding	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein;(source:Araport11)	MCTP9; MULTIPLE C2 DOMAIN AND TRANSMEMBRANE REGION PROTEIN 9	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, biological process unknown, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytosol, flowering stage, hypocotyl, inflorescence meristem, leaf lamina base, petal differentiation and expansion stage, plant sperm cell, plasma membrane, pollen, root, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2039224	AT2G35800	AT2G35800.1	protein_coding	Encodes a predicted calcium-dependent S-adenosyl methionine carrier.	S-ADENOSYL METHIONINE TRANSPORTER-LIKE; SAMTL	 mitochondrion, chloroplast envelope, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, S-adenosyl-L-methionine transmembrane transporter activity, calcium ion binding, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, endoplasmic reticulum, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial inner membrane, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, root, rosette leaf, seed, seed germination stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2150445	AT5G28850	AT5G28850.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, calcium ion binding, guard cell, nucleus, protein dephosphorylation, protein phosphatase regulator activity, protein phosphatase type 2A complex	true
Gene:2163841	AT5G42610	AT5G42610.1	protein_coding	calcium uniporter (DUF607);(source:Araport11)		 mitochondrion, calcium channel activity, calcium import into the mitochondrion, integral component of mitochondrial inner membrane, mitochondrial calcium ion homeostasis, mitochondrion, uniplex complex, uniporter activity	true
Gene:1005713838	AT4G18020	AT4G18020.3	protein_coding	Encodes pseudo-response regulator 2 (APRR2) that interacts with a calcium sensor (CML9).	APRR2; PRR2; PSEUDO-RESPONSE REGULATOR 2	 cytoplasm, DNA-binding transcription factor activity, carpel, cauline leaf, circadian rhythm, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, phosphorelay response regulator activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, protein binding, seed, sepal, shoot apex, shoot system, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:6532558145	AT1G03960	AT1G03960.5	protein_coding	Calcium-binding EF hand family protein;(source:Araport11)		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein dephosphorylation, protein phosphatase regulator activity, protein phosphatase type 2A complex, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2063229	AT2G41100	AT2G41100.1	protein_coding	encodes a calmodulin-like protein, with six potential calcium binding domains. Calcium binding shown by Ca(2+)-specific shift in electrophoretic mobility. Expression induced by touch and darkness. Expression may also be developmentally controlled. Expression in growing regions of roots, vascular tissue, root/shoot junctions, trichomes, branch points of the shoot, and regions of siliques and flowers. The mRNA is cell-to-cell mobile.	ARABIDOPSIS THALIANA CALMODULIN LIKE 4; ATCAL4; CALMODULIN-LIKE 12; CML12; TCH3; TOUCH 3	 plasmodesma, vacuolar membrane, cultured plant cell, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to hypoxia, chloroplast, collective leaf structure, cotyledon, cultured plant cell, cytosol, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, mRNA binding, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasmodesma, pollen, protein binding, response to absence of light, response to mechanical stimulus, response to temperature stimulus, root, root elongation zone, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, thigmotropism, vacuolar membrane, vascular leaf, vascular leaf senescent stage	true
Gene:2077366	AT3G07940	AT3G07940.1	protein_coding	Calcium-dependent ARF-type GTPase activating protein family;(source:Araport11)		 L mature pollen stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, mature plant embryo stage, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2081874	AT3G51450	AT3G51450.1	protein_coding	Calcium-dependent phosphotriesterase superfamily protein;(source:Araport11)		 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT strictosidine synthase activity, biosynthetic process, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to ethylene, response to fungus, response to jasmonic acid, response to salicylic acid, response to virus, response to wounding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2135772	AT4G12700	AT4G12700.1	protein_coding	calcium ion-binding protein;(source:Araport11)		 Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, collective leaf structure, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, root, seed, sepal, shoot apex, shoot system, stamen, vascular leaf, vascular leaf senescent stage	true
Gene:3435870	AT1G02270	AT1G02270.1	protein_coding	Calcium-binding endonuclease/exonuclease/phosphatase family;(source:Araport11)		 chloroplast, nucleus, 3'-5'-exoribonuclease activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to cold, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005715272	AT1G18210	AT1G18210.2	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, vacuole, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vacuole, vascular leaf, vascular leaf senescent stage	true
Gene:2011343	AT1G35720	AT1G35720.1	protein_coding	Encodes a member of the annexin gene family, a diverse, multigene family of calcium-dependent, membrane-binding proteins. The protein was determined to have peroxidase activity. This activity is thought to be dependent on the presence of post-translational modifications (most likely phosphorylation). The protein was shown to be present as a mixture of monomer and homodimer. The homodimerization seems to be dependent on the presence of Ca2+ or H2O2. The dimerization was prevented by the addition of DTT, &#946;-mercaptoethanol and TCEP. Annat1 mRNA is expressed in flowers, roots,leaves and stems and is most abundant in stems. mRNA levels are increased in response to oxidative stress.  Developmental expression patterns suggest a role in Golgi-mediated polysaccharide secretion. It is a Ca  2+-permeable transporter providing a molecular link between reactive oxygen species and cytosolic Ca 2+ in plants. The mRNA is cell-to-cell mobile.	ANN1; ANNAT1; ANNEXIN 1; ATANN1; ATOXY5; OXY5	 cell wall, chloroplast, chloroplast stroma, cytosol, mitochondrion, nucleus, plasma membrane, plasmodesma, thylakoid, vacuolar membrane, vacuole, ATP binding, copper ion binding, response to cadmium ion, apoplast, fruit, root, vascular leaf, cultured plant cell, seedling development stage, pollen, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT cytosol, apoplast, calcium ion binding, calcium ion transmembrane transport, carpel, cauline leaf, cell wall, cell-to-cell mobile RNA, chloroplast, chloroplast stroma, collective leaf structure, copper ion binding, cotyledon, cultured plant cell, cytoplasm, cytosol, exodermis, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, hypocotyl epidermis, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, membrane, mitochondrion, nucleus, peroxidase activity, petal, petal differentiation and expansion stage, petiole, phloem sucrose unloading, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, pollen tube cell, potassium ion export across plasma membrane, primary root, primary root development, primary root elongation zone, protein homodimerization activity, response to abscisic acid, response to cadmium ion, response to cold, response to heat, response to osmotic stress, response to oxidative stress, response to salt stress, response to water deprivation, root, root cap, root epidermis, root hair cell, root hair tip, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, thylakoid, trichome, vacuolar membrane, vacuole, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
