TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532562407	AT1G11310	AT1G11310.3	protein_coding	A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO2 belongs to the clade IV, with AtMLO3, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in roots, in vascular system of cotyledons and young leaves,and in fruit abscission zone; it was not expressed in anthers and pollen, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s). mlo resistance in A. thaliana does not involve the signaling molecules ethylene, jasmonic acid or salicylic acid, but requires a syntaxin, glycosyl hydrolase and ABC transporter. It is a novel virulence target of the P. syringae type III secreted effector HopZ2.		 chloroplast, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cotyledon vascular system, cultured plant cell, extracellular region, flower, flower pedicel, flowering stage, fruit abscission zone, guard cell, hypocotyl, inflorescence, inflorescence meristem, lateral root primordium, leaf apex, leaf lamina base, leaf vascular system, mature plant embryo stage, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, response to fungus, root, root vascular system, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2130693	AT4G15760	AT4G15760.1	protein_coding	Encodes a protein with similarity to monooxygenases that are known to degrade salicylic acid (SA).	MO1; MONOOXYGENASE 1	 mitochondrion, plant callus, FAD binding, endoplasmic reticulum, guard cell, mitochondrion, plant callus, response to fungus	true
Gene:3715901	SSI1	SSI1	unknown	Dominant (haploinsufficient) mutations in SSI1 result in NPR1 independent activation of defense response gene expression and lesion formation. The ssI1 phenotype is dependent on salicylic acid.Not yet cloned (D.Klessig personal communication).	SSI1; SUPPRESSOR OF SALICYLIC ACID INSENSITIVITY 1	 salicylic acid mediated signaling pathway, defense response to other organism, defense response to other organism, salicylic acid mediated signaling pathway	false
Gene:1005714340	AT4G05320	AT4G05320.3	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. The mRNA is cell-to-cell mobile.	POLYUBIQUITIN 10; UBI10; UBIQUITIN 10; UBQ10	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:6530297450	AT4G19040	AT4G19040.3	protein_coding	Encodes a PH and START domain-containing protein that mediates resistance to pathogenic fungi. Resistance requires salicylic acid signalling. Mutants are resistant to E. cichoracearum. Expressed throughout plant tissues and possibly localized to membranes /mitochondrion.	EDR2; ENHANCED DISEASE RESISTANCE 2	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, endoplasmic reticulum membrane, endosome membrane, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, negative regulation of leaf senescence, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol-4-phosphate binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, regulation of defense response to fungus, response to ethylene, response to salicylic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2043948	AT2G43820	AT2G43820.1	protein_coding	Encodes a nicotinate-O-glycosyltransferase. Induced by Salicylic acid, virus, fungus and bacteria. Also involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and anthranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques.	ARABIDOPSIS THALIANA SALICYLIC ACID GLUCOSYLTRANSFERASE 1; ATSAGT1; GT; SAGT1; SALICYLIC ACID GLUCOSYLTRANSFERASE 1; SGT1; UDP-GLUCOSE:SALICYLIC ACID GLUCOSYLTRANSFERASE 1; UDP-GLUCOSYLTRANSFERASE 74F2; UGT74F2	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, UDP-glucose:4-aminobenzoate acylglucosyltransferase activity, UDP-glucosyltransferase activity, benzoate metabolic process, benzoic acid glucosyltransferase activity, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytosol, flowering stage, glycosyltransferase activity, guard cell, nicotinate-O-glucosyltransferase activity, para-aminobenzoic acid metabolic process, petal, petal differentiation and expansion stage, positive regulation of seed germination, quercetin 3-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, root, rosette leaf, salicylic acid glucosyltransferase (ester-forming) activity, salicylic acid glucosyltransferase (glucoside-forming) activity, salicylic acid metabolic process, sepal, shoot system, stamen, stem, vascular leaf	true
Gene:2175147	AT5G60410	AT5G60410.1	protein_coding	Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth, drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling	ATSIZ1; SAP AND MIZ1 DOMAIN- CONTAINING LIGASE1; SIZ1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT induced systemic resistance, jasmonic acid mediated signaling pathway, SUMO ligase activity, SUMO transferase activity, carpel, cauline leaf, cell division, cellular response to phosphate starvation, collective leaf structure, cotyledon, detection of phosphate ion, developmental growth, embryo sac development, flower, flower pedicel, flowering stage, guard cell, heat acclimation, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of flower development, negative regulation of systemic acquired resistance, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant ovule development, plant sperm cell, pollen, pollen tube guidance, protein binding, protein sumoylation, regulation of abscisic acid-activated signaling pathway, regulation of growth, regulation of nitrate assimilation, regulation of response to water deprivation, regulation of salicylic acid metabolic process, response to freezing, response to water deprivation, root, seed, sepal, shoot apex, shoot regeneration, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage, whole plant, zinc ion binding	true
Gene:1005840137	CIM5	CIM5	unknown	A genetic locus involved in systemic acquired resistance. Mutant lines exhibit constitutive expression of PR1 promoter-reporter transgene and has high levels of salicylic acid. Genetically maps to chr 2 between markers ve017 and nga168.No sequence reported as of 8/2020.	CIM5; CONSTITUTIVE IMMUNITY 5	 cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway, cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway	false
Gene:1009021471	AT2G05520	AT2G05520.2	protein_coding	Encodes a glycine-rich protein that is expressed mainly in stems and leaves.  AtGRP3 functions in root size determination during development and in Al stress. mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to desiccation. The mRNA is cell-to-cell mobile.	ATGRP-3; GLYCINE-RICH PROTEIN 3; GRP-3	 extracellular region, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of cell size, response to abscisic acid, response to aluminum ion, response to desiccation, response to ethylene, response to salicylic acid, root, root development, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage	true
Gene:6530297238	AT3G55370	AT3G55370.3	protein_coding	Encodes a nuclear localized Dof domain containing transcription factor expressed primarily in roots. Responsive to salicylic acid. Transgenic overexpressors have yellow leaves and short, defective roots.	OBF-BINDING PROTEIN 3; OBP3	 nucleus, DNA binding, DNA-binding transcription factor activity, collective leaf structure, flower, guard cell, inflorescence meristem, nucleus, petal differentiation and expansion stage, photomorphogenesis, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, root, seed, shoot apex, transcription cis-regulatory region binding	true
Gene:2030085	AT1G76680	AT1G76680.1	protein_coding	Encodes a member of an alpha/beta barrel fold family of FMN-containing oxidoreductases.  One of the closely related 12-oxophytodienoic acid reductases. This enzyme is not expected to participate in jasmonic acid biosynthesis because during in vitro assays, it shows very little activity with the naturally occurring OPDA isomer.  Shows activity towards 2,4,6-trinitrotoluene.  Expressed predominately in root.  Up-regulated by senescence and jasmonic acid. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. Predicted to be a cytosolic protein.	12-OXOPHYTODIENOATE REDUCTASE 1; ARABIDOPSIS 12-OXOPHYTODIENOATE REDUCTASE 1; ATOPR1; OPR1	 cytoplasm, response to cadmium ion, cultured plant cell, seedling development stage, 12-oxophytodienoate reductase activity, FMN binding, NOT jasmonic acid biosynthetic process, anther, cellular response to hypoxia, cotyledon, cultured plant cell, cytoplasm, cytosol, developing seed stage, fruit, fruit abscission zone, guard cell, leaf senescence, lipid metabolic process, mitochondrion, oxidoreductase activity, oxylipin biosynthetic process, oxylipin metabolic process, peduncle, petal, protein binding, response to cadmium ion, response to salicylic acid, response to wounding, root, rosette leaf, seed, seedling development stage, sepal	true
